,user_id,test_group,total_spend,total_wins_spend
224858,300572400,P,0.99,0.99
224861,147673321,C,12.940000000000001,12.940000000000001
224864,293889471,C,146.64000000000004,146.64000000000004
224865,288771190,C,17.92,17.92
224876,246109093,C,1.98,1.98
224883,242265502,C,68.13797624987295,68.13797624987295
224886,246845182,C,2.78466608226492,2.78466608226492
224887,247498793,P,13.91,13.91
224891,292719150,C,54.81527215413891,54.81527215413891
224910,246911894,C,23.510191886311187,23.510191886311187
224915,252160814,C,13.97,13.97
224919,251301814,P,14.98,14.98
224923,295137620,C,24.20126455556432,24.20126455556432
224948,249970214,C,17.97,17.97
224949,241652182,P,31.44546383014806,31.44546383014806
224953,243028913,P,78.84,78.84
224956,249436174,P,10.163042183261016,10.163042183261016
224961,294569661,C,164.49,164.49
224970,250235813,C,34.88999999999999,34.88999999999999
224972,243827074,C,42.93,42.93
224989,294973740,P,181.75,181.75
224997,241126723,C,62.809999999999995,62.809999999999995
225018,294960950,C,1.99,1.99
225022,244473514,C,2.038213964905383,2.038213964905383
225028,250742262,C,11.103676879938302,11.103676879938302
225034,247111654,C,0.99,0.99
225035,241827723,C,35.91,35.91
225055,244281162,P,8.562159953000078,8.562159953000078
225065,294942490,C,24.65559905724919,24.65559905724919
225067,245941574,C,7.697210650134174,7.697210650134174
225074,249408893,P,11.93,11.93
225079,246489472,C,1.8735502842610443,1.8735502842610443
225083,240574714,P,3.076866379517106,3.076866379517106
225101,296318491,P,15.950000000000001,15.950000000000001
225116,294112641,C,85.85,85.85
225119,125598463,P,1.0618737439245143,1.0618737439245143
225150,240491472,C,104.97,104.97
225152,295142500,P,1.1034364063227602,1.1034364063227602
225153,289571531,C,147.73000000000002,147.73000000000002
225172,293238301,P,123.52750342212956,123.52750342212956
225183,246244494,C,14.924084262965351,14.924084262965351
225199,243986212,C,177.61323762102558,177.61323762102558
225204,242281094,P,0.99,0.99
225207,240198194,C,100.88999999999999,100.88999999999999
225214,247634722,P,328.65,324.64
225224,244994383,C,4.99,4.99
225225,292957781,C,2.180400755222608,2.180400755222608
225229,290135160,C,63.66919889469623,63.66919889469623
225258,297873280,C,149.88,149.88
225259,246249503,P,4.96,4.96
225262,296789950,C,52.676692790222944,52.676692790222944
225268,288813280,C,6.4295903420964615,6.4295903420964615
225270,293814450,P,0.99,0.99
225277,291360111,C,5.949999999999999,5.949999999999999
225280,287974201,C,13.940000000000001,13.940000000000001
225281,245156084,C,103.00248875048551,103.00248875048551
225291,250361823,C,3.0856559532279517,3.0856559532279517
225292,294392470,C,115.87963103099979,115.87963103099979
225295,289466350,P,4.98,4.98
225302,247612783,C,5.98,5.98
225304,250181153,C,10.867834240280901,10.867834240280901
225305,250976412,C,14.96,14.96
225312,248406953,P,9.93,9.93
225314,243963322,C,205.83,205.83
225315,294234920,C,21.87,21.87
225319,248578492,P,5.609854767093252,5.609854767093252
225322,250765353,C,5.654518207239637,5.654518207239637
225330,241800042,C,77.11939276070201,77.11939276070201
225344,290892571,C,2.98,2.98
225354,242424224,C,153.51,153.51
225357,250429514,C,4.133427282733333,4.133427282733333
225362,245448742,C,1.7551164205030692,1.7551164205030692
225372,241033253,P,1.199403932591076,1.199403932591076
225377,289643470,P,0.99,0.99
225378,290811961,P,88.81215819186454,88.81215819186454
225394,247136982,C,1.98,1.98
225405,288709241,C,7.98,7.98
225406,240524023,P,40.73869326903081,40.73869326903081
225407,298747151,P,3.98,3.98
225419,242848902,C,5.98,5.98
225426,291564200,C,706.77,511.65064729996624
225443,297177081,C,1.99,1.99
225449,240850853,C,16.170619263424516,16.170619263424516
225455,246200634,C,0.99,0.99
225457,298732290,P,6.74850335611054,6.74850335611054
225466,245948704,C,63.84,63.84
225471,290785981,C,12.93,12.93
225481,243726992,C,16.581505829352604,16.581505829352604
225487,291669670,P,12.211967483650144,12.211967483650144
225496,288389800,C,0.99,0.99
225500,245143783,C,30.91,30.91
225502,253031044,C,4.99,4.99
225504,290008050,C,4.96,4.96
225510,299875171,C,84.24912189322414,84.24912189322414
225516,241855852,P,12.97,12.97
225524,243351583,C,5.98,5.98
225528,244780842,C,16.939999999999998,16.939999999999998
225530,289871430,C,24.97,24.97
225532,289406431,C,8.97,8.97
225548,287771100,C,1.99,1.99
225551,296569891,C,5.46927340276509,5.46927340276509
225571,294760341,C,2.9699999999999998,2.9699999999999998
225572,241542782,C,9.546980354378336,9.546980354378336
225576,241672002,C,3.1026076678732366,3.1026076678732366
225577,246054942,C,5.671203095686787,5.671203095686787
225581,249299544,C,28.517659282398075,28.517659282398075
225592,251052314,C,29.61966021795658,29.61966021795658
225594,292047381,P,1.1951772785934092,1.1951772785934092
225602,242738773,C,2.9699999999999998,2.9699999999999998
225613,246586714,C,45.145958988191296,45.145958988191296
225615,292613391,P,71.08457628966363,71.08457628966363
225622,244155892,C,2.99,2.99
225631,244395682,P,1.0303874395079589,1.0303874395079589
225654,287949441,C,16.899469502173417,16.899469502173417
225691,240389722,P,24.879999999999995,24.879999999999995
225698,289752451,C,4.667515923566879,4.667515923566879
225699,288753291,C,1.08020733763862,1.08020733763862
225704,243960672,C,1.8756729257972238,1.8756729257972238
225705,241504172,C,7.960000000000001,7.960000000000001
225722,299652300,C,10.135028589556766,10.135028589556766
225725,250284403,C,26.860000000000003,26.860000000000003
225733,288720481,P,9.99,9.99
225738,291768421,P,14.96,14.96
225746,136107962,C,0.99,0.99
225758,245652752,C,27.97,27.97
225759,289423901,C,20.809292632584672,20.809292632584672
225774,248710704,C,5.772196743340849,5.772196743340849
225775,289426630,C,37.39359817191786,37.39359817191786
225791,249614123,C,9.97,9.97
225796,244112773,P,9.99,9.99
225799,291205090,P,1.98,1.98
225800,250009602,C,23.96,23.96
225802,291515230,P,288.39000000000004,288.39000000000004
225813,185411640,P,3.2850486075707583,3.2850486075707583
225817,299766280,P,69.96,69.96
225819,294094191,C,190.73296027644534,190.73296027644534
225824,247179873,P,21.91,21.91
225828,294167911,C,9.950000000000001,9.950000000000001
225831,245215423,C,98.43638142301933,98.43638142301933
225848,292325280,C,14.950000000000001,14.950000000000001
225855,244493084,C,4.970000000000001,4.970000000000001
225858,240525124,C,27.949999999999996,27.949999999999996
225886,294944451,P,2.397209806322114,2.397209806322114
225900,239586762,P,10.96,10.96
225913,242346682,C,45.900000000000006,45.900000000000006
225918,295949360,P,8.95377596436831,8.95377596436831
225959,290366650,P,205.63000000000005,205.63000000000005
225968,294262920,P,229.72209227490185,229.72209227490185
225983,242572782,C,10.968663038305735,10.968663038305735
225989,248138973,C,95.82999999999998,95.82999999999998
225993,245995892,C,30.879999999999995,30.879999999999995
225996,298455821,C,40.91000000000001,40.91000000000001
225998,248450363,C,7.98,7.98
226013,249373712,C,4.98,4.98
226027,297388891,C,3.2300466763471505,3.2300466763471505
226036,292391741,C,28.47514327018046,28.47514327018046
226056,242696464,C,455.40545593780865,455.40545593780865
226064,297329100,C,1.1150324791570763,1.1150324791570763
226088,241120423,P,413.9900000000002,413.9900000000002
226099,252751293,C,4.99,4.99
226104,242600104,C,52.22259538973118,52.22259538973118
226111,296004460,C,126.73000000000002,126.73000000000002
226120,244589113,C,9.99,9.99
226122,288255241,P,12.97,12.97
226126,296671291,C,4.99,4.99
226136,241808712,C,8.790895624746721,8.790895624746721
226140,298477970,C,12.98,12.98
226141,288422421,C,119.43914114814062,119.43914114814062
226153,289576460,C,19.909469502173415,19.909469502173415
226156,250501712,C,1.98,1.98
226163,241632552,P,0.99,0.99
226171,242999442,P,15.706770513083281,15.706770513083281
226173,240954254,C,16.88485193833725,16.88485193833725
226194,246377753,C,27.910000000000004,27.910000000000004
226199,287861970,C,10.526923739249085,10.526923739249085
226220,247638554,C,3.0438921098040814,3.0438921098040814
226221,247217884,C,114.78,114.78
226223,291467600,P,2.9452813866510352,2.9452813866510352
226236,243891112,C,119.85999999999997,119.85999999999997
226238,250873083,C,8.97,8.97
226246,240455294,C,2.2306536630083267,2.2306536630083267
226247,241766023,C,0.99,0.99
226256,241784163,C,63.82289958958588,63.82289958958588
226257,294158231,C,0.99,0.99
226262,287825450,P,19.93,19.93
226272,244016022,C,11.930000000000001,11.930000000000001
226274,250484004,C,23.33691667704512,23.33691667704512
226281,241972644,C,9.99,9.99
226286,295987301,P,226.55155600972589,226.55155600972589
226294,247922282,C,58.391942933679005,58.391942933679005
226297,249962833,C,101.70000000000002,101.70000000000002
226299,243835554,C,5.271112895101003,5.271112895101003
226304,245663373,P,77.91999999999999,77.91999999999999
226305,291034851,C,2.98,2.98
226306,294070910,P,18.37246176666155,18.37246176666155
226313,289290451,C,150.42,150.42
226317,246808063,C,11.96,11.96
226318,245679583,P,6.98,6.98
226328,298096180,C,17.96,17.96
226333,288129630,C,10.196116907460421,10.196116907460421
226352,289736630,P,3.9597347510867085,3.9597347510867085
226357,288419710,P,175.8887404310116,175.8887404310116
226381,294392911,P,169.64000000000004,169.64000000000004
226383,249298983,C,5.000945986715279,5.000945986715279
226385,296879531,C,4.98,4.98
226394,240872952,P,1045.5900000000001,803.6297211215563
226408,288153851,C,9.99,9.99
226413,247055804,C,21.374184919952164,21.374184919952164
226415,294007130,C,223.79000000000002,223.79000000000002
226416,291801801,C,108.94,108.94
226432,289894880,C,0.99,0.99
226437,240358942,C,15.946956340778613,15.946956340778613
226443,243071603,C,300.45517457808074,300.45517457808074
226445,240901224,P,111.91,111.91
226456,240518054,C,0.99,0.99
226464,290025350,P,5.6160810188737145,5.6160810188737145
226486,290155111,C,7.086629797191883,7.086629797191883
226497,241220003,C,40.46929872589918,40.46929872589918
226499,250278984,C,4.99,4.99
226503,290864430,P,1.99,1.99
226509,239646172,C,99.6,99.6
226514,243631013,C,22.518720951239256,22.518720951239256
226517,294578210,C,3.108977855350715,3.108977855350715
226528,251407683,C,60.89,60.89
226542,289464900,C,1.0056376657016608,1.0056376657016608
226544,133161532,C,25.91,25.91
226545,241740193,C,2.0838417054966163,2.0838417054966163
226550,247004112,C,11.623761512038556,11.623761512038556
226551,288722071,P,16.950000000000003,16.950000000000003
226555,291743731,P,2.99,2.99
226556,248790252,C,0.99,0.99
226564,295459100,C,12.414851914379287,12.414851914379287
226565,250575852,C,56.17562498899569,56.17562498899569
226574,291987721,C,17.193259747163182,17.193259747163182
226576,292879920,C,59.87761503461506,59.87761503461506
226577,297484691,C,33.28953133070337,33.28953133070337
226578,244908384,C,0.99,0.99
226603,295702811,C,9.99,9.99
226610,244281464,P,0.99,0.99
226624,240736513,C,1.008403361344538,1.008403361344538
226632,250404204,C,4.978137932087611,4.978137932087611
226635,289710641,C,19.697264338628397,19.697264338628397
226645,293336781,C,105.8979120611161,105.8979120611161
226652,245818343,C,14.940000000000001,14.940000000000001
226653,240557993,P,5.1771312850649185,5.1771312850649185
226659,245783474,C,0.99,0.99
226668,247175594,C,1.0411236868914842,1.0411236868914842
226669,244963242,P,23.959999999999997,23.959999999999997
226675,239857752,C,162.47813254047918,162.47813254047918
226677,291804340,C,77.94,77.94
226684,248723603,C,15.97,15.97
226700,240799144,C,0.8593377471119005,0.8593377471119005
226711,248840872,C,53.949999999999996,53.949999999999996
226715,245112782,P,50.769999999999996,50.769999999999996
226722,297075160,P,18.96,18.96
226724,240209224,C,21.900000000000002,21.900000000000002
226727,244546813,P,4.96,4.96
226733,246115292,C,0.99,0.99
226743,242792734,C,2.0326033665631638,2.0326033665631638
226754,245535493,C,129.51999999999998,129.51999999999998
226761,297425400,P,0.99,0.99
226762,296614310,C,35.879999999999995,35.879999999999995
226767,289264360,C,187.6,187.6
226771,290096360,C,32.870000000000005,32.870000000000005
226772,294917341,P,107.55000000000001,107.55000000000001
226775,296593790,P,3.98,3.98
226780,248527834,C,16.94,16.94
226787,288183340,P,17.89,17.89
226799,295956020,C,14.259131408266436,14.259131408266436
226805,244106004,P,101.67140223961859,101.67140223961859
226817,241301494,C,102.08877909621891,102.08877909621891
226835,290158920,C,65.84,65.84
226854,241145324,C,42.617675013775184,42.617675013775184
226861,243691832,C,22.89,22.89
226862,243715513,C,8.929734751086709,8.929734751086709
226868,289934040,P,39.870000000000005,39.870000000000005
226869,244240792,P,193.6,193.6
226897,290019721,C,4.342601474545222,4.342601474545222
226901,292971981,C,45.78000000000001,45.78000000000001
226904,244837214,C,0.9986080009683472,0.9986080009683472
226906,240278552,P,43.96667699321818,43.96667699321818
226909,294406161,C,0.99,0.99
226916,251252234,C,5.544174630629934,5.544174630629934
226921,250687234,C,0.99,0.99
226934,241724692,P,28.95,28.95
226945,289686411,C,74.7197347510867,74.7197347510867
226957,241902862,P,388.36518139208573,388.36518139208573
226964,241414102,C,16.31682178055805,16.31682178055805
226968,244884254,C,273.308166190857,273.308166190857
226981,292964840,P,30.039163291116427,30.039163291116427
226982,293970251,P,17.81518476166005,17.81518476166005
226986,249951693,P,0.99,0.99
226991,288006300,C,12.98,12.98
227031,250519104,P,1.7586349289051193,1.7586349289051193
227040,247394054,C,2.99,2.99
227050,241734892,C,5091.4,3334.8331754481137
227054,290153931,C,20.24564231495627,20.24564231495627
227059,294604771,P,0.99,0.99
227065,241872364,P,193.63000000000002,193.63000000000002
227068,250341273,P,3.5529041682997473,3.5529041682997473
227070,243944604,C,268.69,268.69
227072,240353302,P,17.071438312759675,17.071438312759675
227083,290531211,C,11.96,11.96
227087,242000962,P,11.049519017651047,11.049519017651047
227097,245527162,C,13.96,13.96
227101,289865971,C,107.5914112758976,107.5914112758976
227105,294280290,C,130.85999999999999,130.85999999999999
227127,289837641,C,76.41449219865356,76.41449219865356
227143,293546331,P,73.94,73.94
227148,245236734,C,3.3443501591182176,3.3443501591182176
227152,288899340,C,15.85517081490386,15.85517081490386
227153,242517393,C,51.44333335058412,51.44333335058412
227157,247327034,P,10.97,10.97
227158,291575691,C,269.7173513952067,269.7173513952067
227170,290483511,C,34.88839778939244,34.88839778939244
227181,242788673,P,6.181935520320309,6.181935520320309
227182,289029290,C,0.9987863563236731,0.9987863563236731
227212,249897563,C,4.370767115045599,4.370767115045599
227219,288559601,C,62.76069431382032,62.76069431382032
227233,295171260,C,95.68,95.68
227255,287773380,P,11.739186192786415,11.739186192786415
227261,291675641,C,357.51702565198894,357.51702565198894
227264,291560251,C,0.99,0.99
227266,293093670,C,13.95,13.95
227272,242984944,C,117.68,117.68
227274,296701310,C,0.99,0.99
227276,241527143,P,28.89,28.89
227277,243598753,P,1.99,1.99
227282,245898093,P,115.86999999999999,115.86999999999999
227306,289638301,C,61.69,61.69
227309,247020522,P,48.85000000000001,48.85000000000001
227313,248293512,C,2.1757495092408576,2.1757495092408576
227315,243528224,C,2.0536154855715747,2.0536154855715747
227318,294079190,P,10.940000000000001,10.940000000000001
227322,240637864,C,4.660111158614793,4.660111158614793
227326,240934122,C,14.248377580306403,14.248377580306403
227338,251073644,C,2.2857833948116344,2.2857833948116344
227343,246746762,P,14.411303038940712,14.411303038940712
227351,292704091,C,4.970000000000001,4.970000000000001
227353,246229223,C,92.61,92.61
227362,243971512,C,135.70999999999998,135.70999999999998
227383,241960114,C,128.42,128.42
227392,243933043,C,9.940000000000001,9.940000000000001
227419,245588323,C,62.830000000000005,62.830000000000005
227421,248196563,C,9.99,9.99
227422,296075151,P,4.96,4.96
227428,288080200,P,3.9800000000000004,3.9800000000000004
227433,248695573,P,4.99,4.99
227434,242423164,C,2.7310001286604506,2.7310001286604506
227452,243051444,C,3.908036923726036,3.908036923726036
227454,244557424,P,0.99,0.99
227458,247065534,C,306.5317756212281,306.5317756212281
227464,243093033,P,7.98,7.98
227467,242096384,C,1.0750712479036109,1.0750712479036109
227473,296882810,C,2.4188500130666517,2.4188500130666517
227484,294551420,C,22.00833015038026,22.00833015038026
227509,294784920,C,4.97,4.97
227512,240932202,P,33.86,33.86
227523,288829350,P,4.3562821841611825,4.3562821841611825
227536,242403492,C,99.66,99.66
227541,290629581,C,5.094078423602819,5.094078423602819
227550,295193511,P,0.99,0.99
227602,298772570,C,49.88000000000001,49.88000000000001
227614,288404361,C,311.41,311.41
227616,296130311,P,9.99,9.99
227627,295814321,P,101.73609064652723,101.73609064652723
227631,242182852,P,142.07193265276598,142.07193265276598
227632,240889882,P,105.56,105.56
227638,292354211,C,0.99,0.99
227657,294836911,C,1.690225456174812,1.690225456174812
227677,245125563,C,224.70332813397417,224.70332813397417
227685,292340501,P,60.0242849963313,60.0242849963313
227691,247552824,C,15.988274510636266,15.988274510636266
227710,243070854,C,21.76573161730754,21.76573161730754
227718,291428490,C,0.99,0.99
227721,292513980,P,36.93,36.93
227736,241807022,P,231.30867836360903,231.30867836360903
227774,295301061,P,19.9,19.9
227781,252134032,C,3.1933628145423243,3.1933628145423243
227786,249407994,C,10.914289985944187,10.914289985944187
227793,242144392,C,1.99,1.99
227805,297996690,P,9.99,9.99
227808,130433844,C,1.99,1.99
227820,289357290,C,19.950000000000003,19.950000000000003
227822,248124002,C,255.14000000000004,211.45999999999998
227823,250125382,C,14.96,14.96
227836,241237103,C,183.73,183.73
227839,295639340,C,1.8762424477488995,1.8762424477488995
227846,298510681,P,14.97,14.97
227859,240366123,C,6.41810079425685,6.41810079425685
227862,295061071,P,4.99,4.99
227877,246941183,C,3.98,3.98
227892,296707190,P,193.79999999999995,193.79999999999995
227894,246872272,C,4.99,4.99
227898,300220960,C,11.97,11.97
227909,295670280,P,2.4188500130666517,2.4188500130666517
227914,295011161,C,3.0255421087017393,3.0255421087017393
227922,244421252,C,15.950000000000001,15.950000000000001
227936,296882731,C,1.99,1.99
227958,243475264,C,2.026940999719895,2.026940999719895
227973,300576320,C,1.99,1.99
227981,290398160,C,93.33884484167594,93.33884484167594
227998,295846581,C,151.70999999999998,151.70999999999998
228007,246641552,C,4.99,4.99
228022,243974563,P,9.94,9.94
228062,294603750,C,77.75999999999999,77.75999999999999
228071,248476062,C,26.611299417461062,26.611299417461062
228075,247842603,C,40.36441963406664,40.36441963406664
228108,240865043,P,743.1838537272013,668.0256964840013
228111,285474090,C,180.35200993319322,180.35200993319322
228113,246816703,P,392.69999999999993,392.69999999999993
228118,297601131,P,9.99,9.99
228132,289898860,C,4.99,4.99
228140,248272344,P,20.979999999999997,20.979999999999997
228142,248482632,C,22.950000000000003,22.950000000000003
228158,297332531,C,2.042439637697893,2.042439637697893
228178,288122640,C,121.12615226172987,121.12615226172987
228181,242243473,P,0.99,0.99
228207,245538803,C,10.57042822686596,10.57042822686596
228222,252146834,C,4.98,4.98
228231,289952120,C,420.24258080767197,420.24258080767197
228263,249041383,C,10.370559161108723,10.370559161108723
228276,290155891,C,5.586491098324908,5.586491098324908
228297,291072080,C,21.879999999999995,21.879999999999995
228306,247527313,C,1.0426069371846813,1.0426069371846813
228310,245893762,C,15.899999999999999,15.899999999999999
228323,295257471,C,95.85999999999999,95.85999999999999
228343,250331762,C,1.0807448586867783,1.0807448586867783
228392,297311941,P,116.89,116.89
228472,246140583,P,9.99,9.99
228540,244357602,C,1.98,1.98
228566,297742911,C,26.07445229672365,26.07445229672365
228704,251971394,C,1.99,1.99
228810,252366733,C,3.452661256135369,3.452661256135369
228839,241971304,C,0.9394482876419848,0.9394482876419848
229040,243562623,C,1.99,1.99
229070,300563561,P,1.0481202729565646,1.0481202729565646
229422,248758582,C,9.98,9.98
229453,241025854,C,15.210820640097172,15.210820640097172
229964,241766074,C,9.99,9.99
230252,250306622,C,0.99,0.99
230289,252518034,C,48.21631037337235,48.21631037337235
230336,300290390,P,5.484654345156596,5.484654345156596
230377,243838784,C,6.960000000000001,6.960000000000001
230387,249604333,C,1.1096462875205515,1.1096462875205515
230393,292454500,C,1.0842455863565632,1.0842455863565632
230394,291443541,C,1.069622831760347,1.069622831760347
230432,248138544,C,162.69,162.69
230485,242267434,C,39.92,39.92
230488,249578904,P,5.082113303628262,5.082113303628262
230501,243973082,C,0.8470137183750346,0.8470137183750346
230502,288781511,C,8.94,8.94
230503,244959094,C,6.960000000000001,6.960000000000001
230513,249209942,P,1.02959000205918,1.02959000205918
230527,297114111,P,7.400388626869538,7.400388626869538
230528,293231450,P,2.441036969224355,2.441036969224355
230571,296957441,C,1.1097140704617532,1.1097140704617532
230605,247731573,P,2.1704252237763053,2.1704252237763053
230618,292492031,C,0.99,0.99
230635,292946570,C,10.95,10.95
230670,251551024,C,12.347105203186636,12.347105203186636
230681,246428354,P,3.9699999999999998,3.9699999999999998
230716,252828213,P,5.111230852128396,5.111230852128396
230719,248834783,C,4.99,4.99
230734,297630561,C,67.75563216427138,67.75563216427138
230798,299167010,C,11.97,11.97
230804,293522830,P,46.940000000000005,46.940000000000005
230805,244855604,C,0.8716084507639899,0.8716084507639899
230820,297078631,P,47.899253828964206,47.899253828964206
230822,241959454,C,48.591903798911034,48.591903798911034
230833,240365224,P,542.85,502.5827224412142
230835,298577160,P,2.99,2.99
230843,293755681,C,28.31662657103405,28.31662657103405
230886,242120163,P,1725.566406468186,1580.2266702648174
230931,246033504,C,30.391426377912083,30.391426377912083
230933,244116004,C,4.97,4.97
230956,251107822,C,30.589555654047963,30.589555654047963
230962,296527451,P,7.98,7.98
230981,249036453,C,2.100159658977792,2.100159658977792
230989,241656892,P,0.99,0.99
230999,298152950,C,5.98,5.98
231012,251682672,C,98.94673158935636,98.94673158935636
231037,247375384,C,11.93,11.93
231049,290747520,P,20.927599363370618,20.927599363370618
231054,248429013,C,46.81000000000001,46.81000000000001
231090,246251593,C,0.99,0.99
231098,245560802,C,6.293186133619993,6.293186133619993
231126,252134924,C,19.99,19.99
231130,298404891,C,9.98,9.98
231206,295535911,C,4.970000000000001,4.970000000000001
231279,250926313,P,0.9487432733617865,0.9487432733617865
231289,245097793,C,2.99,2.99
231315,242420963,C,14.95,14.95
231328,247491083,P,0.99,0.99
231366,298173311,C,17.93,17.93
231375,291878290,C,1.9985036329582373,1.9985036329582373
231430,247097624,C,14.78729529575471,14.78729529575471
231451,253152004,P,2.105427934097758,2.105427934097758
231453,292149220,P,0.99,0.99
231659,298719150,C,0.99,0.99
231672,251927544,P,4.99,4.99
231790,244045163,P,1.0312946357209523,1.0312946357209523
231859,298623320,C,1.99,1.99
231863,299514690,C,0.99,0.99
231957,294727951,C,0.99,0.99
231988,292599511,C,2.9755858558095625,2.9755858558095625
232038,247848563,P,4.043003114372745,4.043003114372745
232041,300450340,C,0.99,0.99
232278,250604582,C,1.99,1.99
232409,296878450,C,0.99,0.99
232430,248182483,C,2.9699999999999998,2.9699999999999998
232441,291197610,C,11.333573649899495,11.333573649899495
232449,253426523,C,0.99,0.99
232571,249456444,C,4.99,4.99
232616,300068241,C,10.96,10.96
232760,249925323,P,167.2120090524978,94.89
233420,252418003,C,9.769245465200937,9.769245465200937
233493,295854401,P,14.912047443326731,14.912047443326731
233501,295523991,C,0.99,0.99
233506,298342140,P,1.0494876544287433,1.0494876544287433
233521,289835691,C,32.9,32.9
233524,241322084,P,9.300261432798248,9.300261432798248
233551,245192243,C,1712.88,1602.19
233560,145799630,P,18.188488950141892,18.188488950141892
233576,248655513,C,0.99,0.99
233588,249125513,P,1.99,1.99
233619,298076271,C,19.94,19.94
233628,241063622,P,0.99,0.99
233644,248172424,C,12.879999999999999,12.879999999999999
233647,293846550,P,3.0895505052460415,3.0895505052460415
233648,246250932,C,6.970000000000001,6.970000000000001
233662,291175121,C,88.89999999999999,88.89999999999999
233667,244900884,P,77.72657861744314,77.72657861744314
233682,291079250,P,19.09270474455787,19.09270474455787
233686,235406922,C,7.95,7.95
233706,298443951,C,119.85000000000001,119.85000000000001
233744,289537761,C,15.561876889997194,15.561876889997194
233754,299633220,C,6.96,6.96
233771,251105513,C,9.93,9.93
233813,251815173,P,26.869999999999997,26.869999999999997
233821,251387583,C,1.98,1.98
233826,300730660,C,2.99,2.99
233829,249583343,P,9.99,9.99
233831,292449250,C,2.99,2.99
233865,288577211,P,2.9699999999999998,2.9699999999999998
233877,250407492,P,1.99,1.99
233880,287927190,C,21.57897479641571,21.57897479641571
233882,251458564,C,9.99,9.99
233925,243346404,C,1.7261430519289875,1.7261430519289875
233934,251848014,C,9.98,9.98
233943,288791840,C,13.97,13.97
234001,240737224,C,3.3543985087149286,3.3543985087149286
234007,246928184,C,21.88,21.88
234023,300909960,C,0.99,0.99
234034,240690152,C,21.979999999999997,21.979999999999997
234101,169488971,P,3.589345286613423,3.589345286613423
234139,249452654,C,0.99,0.99
234150,251899254,C,0.99,0.99
234163,252143973,C,9.29280940993478,9.29280940993478
234174,120221072,C,0.99,0.99
234234,249160993,C,2.088161353456112,2.088161353456112
234242,251159812,C,1.99,1.99
234248,243879954,C,0.99,0.99
234251,251206024,C,5.638064485627169,5.638064485627169
234253,237680283,C,2.008957170857557,2.008957170857557
234266,249953892,P,8.62010414056033,8.62010414056033
234302,300856811,C,6.970000000000001,6.970000000000001
234312,295597061,C,1.98,1.98
234320,300020751,P,1.99,1.99
234361,249495143,C,10.209090943344625,10.209090943344625
234375,249148842,P,8.103966973280325,8.103966973280325
234457,251502843,C,28.939999999999998,28.939999999999998
234567,294805480,C,166.95,166.95
234698,241170793,P,35.4557162990766,35.4557162990766
234740,300355301,C,6.127563807477878,6.127563807477878
234867,251054264,P,4.99,4.99
234874,244421053,P,5.769670124201164,5.769670124201164
234951,241762624,C,2.99,2.99
234992,300158510,C,0.99,0.99
235044,241169133,C,4.410726887791108,4.410726887791108
235065,251180024,P,1.98,1.98
235168,252722074,C,18.92,18.92
235213,249731632,C,17.91,17.91
235288,240990523,P,2.98,2.98
235301,250169773,C,0.99,0.99
235309,249947132,C,3.2421385377376244,3.2421385377376244
235370,300089130,P,5.98,5.98
235472,243265013,C,1.0216928009742423,1.0216928009742423
235726,241419784,P,1.0016773052863686,1.0016773052863686
235980,295307821,P,1.99,1.99
236115,251914964,P,0.99,0.99
236311,301033191,C,4.99,4.99
236540,245053802,C,3.9800000000000004,3.9800000000000004
236547,299141101,C,28.96,28.96
236569,240772823,P,3.18941876250552,3.18941876250552
236602,251634114,C,4.99,4.99
236746,299188540,C,19.98,19.98
236764,243795203,C,11.95,11.95
236866,251948532,P,23.95,23.95
236921,294911740,P,48.699999999999996,48.699999999999996
236925,294101711,C,5.351530318143603,5.351530318143603
237049,288276470,C,0.99,0.99
237108,253589054,C,2.99,2.99
237112,253894743,C,10.98,10.98
237156,299684771,C,1.99,1.99
237215,291924531,C,0.99,0.99
237378,300905630,C,52.96,52.96
237383,252099014,C,1.99,1.99
237515,251783453,C,14.96,14.96
237728,252482473,P,1.99,1.99
238087,299018750,C,1.99,1.99
238587,249897933,P,29.96,29.96
238601,291469651,C,1.0016773052863686,1.0016773052863686
238759,173149730,P,10.920000000000002,10.920000000000002
238838,241511753,C,8.214238531539722,8.214238531539722
238897,243821193,C,4.674980774539577,4.674980774539577
239065,289209971,C,4.069032012667074,4.069032012667074
239147,299816830,C,5.018859210222461,5.018859210222461
239186,241198824,P,2.2897711440375086,2.2897711440375086
239188,247915042,C,5.96,5.96
239208,242592642,C,0.99,0.99
239283,243229084,C,7.960000000000001,7.960000000000001
239310,244269162,P,1.99,1.99
239316,298334280,C,0.881913921673589,0.881913921673589
239374,280579320,P,16.96,16.96
239426,246673333,P,2.6874593898556354,2.6874593898556354
239477,129650443,P,21.920876521793613,21.920876521793613
239529,248155384,P,19.915670747416666,19.915670747416666
239552,292243401,C,3.9699999999999998,3.9699999999999998
239641,299021480,C,2.049634104263548,2.049634104263548
239659,295037570,P,0.99,0.99
239766,253630924,C,30.89,30.89
239943,242521242,P,4.98,4.98
240059,251241032,P,17.89340216519228,17.89340216519228
240165,292443611,P,1.0191011400557066,1.0191011400557066
240455,250551023,C,0.99,0.99
240549,252788712,P,0.99,0.99
240562,251722253,C,2.1526307929200077,2.1526307929200077
240593,289481360,C,0.99,0.99
240622,249118232,C,45.94,45.94
240640,243622372,C,5.956068326488032,5.956068326488032
